,Date,SPX Index,BCOM Index,MSEUEMEA Index,LGDRTRUU Index,HEDGDIST Index,MXEF Index
1216,1-May-18,"2,655",89.0,280.0,252.0,833.0,"1,162"
1217,2-May-18,"2,636",89.0,278.0,251.0,833.0,"1,151"
1218,3-May-18,"2,630",90.0,273.0,252.0,833.0,"1,138"
1219,4-May-18,"2,663",90.0,276.0,251.0,833.0,"1,136"
1220,5-May-18,"2,663",90.0,276.0,251.0,833.0,"1,136"
1221,6-May-18,"2,663",90.0,276.0,251.0,833.0,"1,136"
1222,7-May-18,"2,673",90.0,276.0,251.0,833.0,"1,140"
1223,8-May-18,"2,672",90.0,274.0,251.0,833.0,"1,143"
1224,9-May-18,"2,698",90.0,276.0,250.0,833.0,"1,144"
1225,10-May-18,"2,723",91.0,281.0,251.0,833.0,"1,157"
1226,11-May-18,"2,728",90.0,285.0,252.0,833.0,"1,164"
1227,12-May-18,"2,728",90.0,285.0,252.0,833.0,"1,164"
1228,13-May-18,"2,728",90.0,285.0,252.0,833.0,"1,164"
1229,14-May-18,"2,730",90.0,286.0,252.0,833.0,"1,169"
1230,15-May-18,"2,711",90.0,276.0,250.0,833.0,"1,150"
1231,16-May-18,"2,722",90.0,280.0,249.0,833.0,"1,155"
1232,17-May-18,"2,720",90.0,276.0,249.0,833.0,"1,144"
1233,18-May-18,"2,713",90.0,272.0,249.0,833.0,"1,138"
1234,19-May-18,"2,713",90.0,272.0,249.0,833.0,"1,138"
1235,20-May-18,"2,713",90.0,272.0,249.0,833.0,"1,138"
1236,21-May-18,"2,733",91.0,272.0,249.0,833.0,"1,136"
1237,22-May-18,"2,724",91.0,276.0,250.0,833.0,"1,142"
1238,23-May-18,"2,733",92.0,271.0,250.0,833.0,"1,133"
1239,24-May-18,"2,728",92.0,272.0,250.0,833.0,"1,135"
1240,25-May-18,"2,721",91.0,272.0,250.0,833.0,"1,137"
1241,26-May-18,"2,721",91.0,272.0,250.0,833.0,"1,137"
1242,27-May-18,"2,721",91.0,272.0,250.0,833.0,"1,137"
1243,28-May-18,"2,721",91.0,274.0,250.0,833.0,"1,137"
1244,29-May-18,"2,690",90.0,268.0,251.0,833.0,"1,126"
1245,30-May-18,"2,724",91.0,267.0,250.0,833.0,"1,113"
1246,31-May-18,"2,705",91.0,267.0,251.0,832.0,"1,121"
1247,1-Jun-18,"2,735",90.0,270.0,250.0,832.0,"1,130"
1248,2-Jun-18,"2,735",90.0,270.0,250.0,832.0,"1,130"
1249,3-Jun-18,"2,735",90.0,270.0,250.0,832.0,"1,130"
1250,4-Jun-18,"2,747",89.0,276.0,250.0,832.0,"1,147"
1251,5-Jun-18,"2,749",90.0,273.0,250.0,832.0,"1,144"
1252,6-Jun-18,"2,772",90.0,275.0,250.0,832.0,"1,150"
1253,7-Jun-18,"2,770",90.0,274.0,251.0,832.0,"1,150"
1254,8-Jun-18,"2,779",90.0,268.0,250.0,832.0,"1,135"
1255,9-Jun-18,"2,779",90.0,268.0,250.0,832.0,"1,135"
1256,10-Jun-18,"2,779",90.0,268.0,250.0,832.0,"1,135"
1257,11-Jun-18,"2,782",90.0,267.0,250.0,832.0,"1,139"
1258,12-Jun-18,"2,787",90.0,266.0,250.0,832.0,"1,141"
1259,13-Jun-18,"2,776",90.0,266.0,250.0,832.0,"1,136"
1260,14-Jun-18,"2,782",89.0,265.0,250.0,832.0,"1,126"
1261,15-Jun-18,"2,780",88.0,259.0,250.0,832.0,"1,114"
1262,16-Jun-18,"2,780",88.0,259.0,250.0,832.0,"1,114"
1263,17-Jun-18,"2,780",88.0,259.0,250.0,832.0,"1,114"
1264,18-Jun-18,"2,774",88.0,254.0,250.0,832.0,"1,106"
1265,19-Jun-18,"2,763",87.0,250.0,249.0,832.0,"1,085"
1266,20-Jun-18,"2,767",87.0,253.0,249.0,832.0,"1,093"
1267,21-Jun-18,"2,750",86.0,253.0,249.0,832.0,"1,080"
1268,22-Jun-18,"2,755",87.0,257.0,250.0,832.0,"1,088"
1269,23-Jun-18,"2,755",87.0,257.0,250.0,832.0,"1,088"
1270,24-Jun-18,"2,755",87.0,257.0,250.0,832.0,"1,088"
1271,25-Jun-18,"2,717",86.0,254.0,250.0,832.0,"1,071"
1272,26-Jun-18,"2,723",87.0,252.0,250.0,832.0,"1,068"
1273,27-Jun-18,"2,700",87.0,251.0,250.0,832.0,"1,052"
1274,28-Jun-18,"2,716",87.0,250.0,249.0,832.0,"1,047"
1275,29-Jun-18,"2,718",87.0,259.0,250.0,837.0,"1,070"
1276,30-Jun-18,"2,718",87.0,259.0,250.0,837.0,"1,070"
1277,1-Jul-18,"2,718",87.0,259.0,250.0,837.0,"1,070"
1278,2-Jul-18,"2,727",86.0,256.0,249.0,837.0,"1,059"
1279,3-Jul-18,"2,713",86.0,259.0,250.0,837.0,"1,058"
1280,4-Jul-18,"2,713",86.0,260.0,250.0,837.0,"1,056"
1281,5-Jul-18,"2,737",86.0,263.0,251.0,837.0,"1,054"
1282,6-Jul-18,"2,760",86.0,263.0,251.0,837.0,"1,060"
1283,7-Jul-18,"2,760",86.0,263.0,251.0,837.0,"1,060"
1284,8-Jul-18,"2,760",86.0,263.0,251.0,837.0,"1,060"
1285,9-Jul-18,"2,784",86.0,269.0,251.0,837.0,"1,076"
1286,10-Jul-18,"2,794",86.0,268.0,251.0,837.0,"1,076"
1287,11-Jul-18,"2,774",83.0,264.0,251.0,837.0,"1,065"
1288,12-Jul-18,"2,798",84.0,263.0,251.0,837.0,"1,070"
1289,13-Jul-18,"2,801",84.0,263.0,252.0,837.0,"1,076"
1290,14-Jul-18,"2,801",84.0,263.0,252.0,837.0,"1,076"
1291,15-Jul-18,"2,801",84.0,263.0,252.0,837.0,"1,076"
1292,16-Jul-18,"2,798",83.0,261.0,252.0,837.0,"1,070"
1293,17-Jul-18,"2,810",83.0,262.0,251.0,837.0,"1,071"
1294,18-Jul-18,"2,816",83.0,261.0,251.0,837.0,"1,069"
1295,19-Jul-18,"2,804",83.0,257.0,251.0,837.0,"1,061"
1296,20-Jul-18,"2,802",84.0,260.0,251.0,837.0,"1,070"
1297,21-Jul-18,"2,802",84.0,260.0,251.0,837.0,"1,070"
1298,22-Jul-18,"2,802",84.0,260.0,251.0,837.0,"1,070"
1299,23-Jul-18,"2,807",84.0,259.0,251.0,837.0,"1,070"
1300,24-Jul-18,"2,820",84.0,263.0,251.0,837.0,"1,080"
1301,25-Jul-18,"2,846",85.0,263.0,251.0,837.0,"1,089"
1302,26-Jul-18,"2,837",85.0,265.0,251.0,837.0,"1,089"
1303,27-Jul-18,"2,819",85.0,267.0,251.0,837.0,"1,092"
1304,28-Jul-18,"2,819",85.0,267.0,251.0,837.0,"1,092"
1305,29-Jul-18,"2,819",85.0,267.0,251.0,837.0,"1,092"
1306,30-Jul-18,"2,803",85.0,268.0,251.0,837.0,"1,090"
1307,31-Jul-18,"2,816",85.0,270.0,251.0,845.0,"1,087"
1308,1-Aug-18,"2,813",84.0,269.0,251.0,845.0,"1,087"
1309,2-Aug-18,"2,827",85.0,262.0,250.0,845.0,"1,067"
1310,3-Aug-18,"2,840",85.0,265.0,251.0,845.0,"1,073"
1311,4-Aug-18,"2,840",85.0,265.0,251.0,845.0,"1,073"
1312,5-Aug-18,"2,840",85.0,265.0,251.0,845.0,"1,073"
1313,6-Aug-18,"2,850",85.0,262.0,251.0,845.0,"1,071"
1314,7-Aug-18,"2,858",85.0,266.0,251.0,845.0,"1,080"
1315,8-Aug-18,"2,858",85.0,264.0,251.0,845.0,"1,080"
1316,9-Aug-18,"2,854",85.0,260.0,251.0,845.0,"1,079"
1317,10-Aug-18,"2,833",84.0,250.0,250.0,845.0,"1,062"
1318,11-Aug-18,"2,833",84.0,250.0,250.0,845.0,"1,062"
1319,12-Aug-18,"2,833",84.0,250.0,250.0,845.0,"1,062"
1320,13-Aug-18,"2,822",84.0,245.0,250.0,845.0,"1,043"
1321,14-Aug-18,"2,840",84.0,248.0,250.0,845.0,"1,043"
1322,15-Aug-18,"2,818",82.0,238.0,250.0,845.0,"1,023"
1323,16-Aug-18,"2,841",83.0,241.0,250.0,845.0,"1,022"
1324,17-Aug-18,"2,850",83.0,238.0,250.0,845.0,"1,023"
1325,18-Aug-18,"2,850",83.0,238.0,250.0,845.0,"1,023"
1326,19-Aug-18,"2,850",83.0,238.0,250.0,845.0,"1,023"
1327,20-Aug-18,"2,857",83.0,241.0,251.0,845.0,"1,034"
1328,21-Aug-18,"2,863",83.0,246.0,251.0,845.0,"1,044"
1329,22-Aug-18,"2,862",84.0,249.0,252.0,845.0,"1,051"
1330,23-Aug-18,"2,857",83.0,249.0,252.0,845.0,"1,048"
1331,24-Aug-18,"2,875",84.0,252.0,252.0,845.0,"1,050"
1332,25-Aug-18,"2,875",84.0,252.0,252.0,845.0,"1,050"
1333,26-Aug-18,"2,875",84.0,252.0,252.0,845.0,"1,050"
1334,27-Aug-18,"2,897",84.0,257.0,252.0,845.0,"1,069"
1335,28-Aug-18,"2,898",83.0,258.0,252.0,845.0,"1,071"
1336,29-Aug-18,"2,914",84.0,255.0,252.0,845.0,"1,071"
1337,30-Aug-18,"2,901",84.0,248.0,252.0,845.0,"1,058"
1338,31-Aug-18,"2,902",84.0,249.0,252.0,845.0,"1,056"
1339,1-Sep-18,"2,902",84.0,249.0,252.0,845.0,"1,056"
1340,2-Sep-18,"2,902",84.0,249.0,252.0,845.0,"1,056"
1341,3-Sep-18,"2,902",84.0,246.0,252.0,845.0,"1,047"
1342,4-Sep-18,"2,897",83.0,240.0,251.0,845.0,"1,040"
1343,5-Sep-18,"2,889",83.0,235.0,251.0,845.0,"1,022"
1344,6-Sep-18,"2,878",82.0,236.0,251.0,845.0,"1,018"
1345,7-Sep-18,"2,872",83.0,238.0,250.0,845.0,"1,023"
1346,8-Sep-18,"2,872",83.0,238.0,250.0,845.0,"1,023"
1347,9-Sep-18,"2,872",83.0,238.0,250.0,845.0,"1,023"
1348,10-Sep-18,"2,877",83.0,237.0,251.0,845.0,"1,011"
1349,11-Sep-18,"2,888",83.0,236.0,250.0,845.0,"1,003"
1350,12-Sep-18,"2,889",83.0,237.0,251.0,845.0,"1,005"
1351,13-Sep-18,"2,904",83.0,242.0,251.0,845.0,"1,018"
1352,14-Sep-18,"2,905",82.0,242.0,251.0,845.0,"1,029"
1353,15-Sep-18,"2,905",82.0,242.0,251.0,845.0,"1,029"
1354,16-Sep-18,"2,905",82.0,242.0,251.0,845.0,"1,029"
1355,17-Sep-18,"2,889",82.0,240.0,251.0,845.0,"1,016"
1356,18-Sep-18,"2,904",83.0,242.0,251.0,845.0,"1,020"
1357,19-Sep-18,"2,908",83.0,245.0,250.0,845.0,"1,031"
1358,20-Sep-18,"2,931",84.0,246.0,251.0,845.0,"1,037"
1359,21-Sep-18,"2,930",84.0,250.0,252.0,845.0,"1,051"
1360,22-Sep-18,"2,930",84.0,250.0,252.0,845.0,"1,051"
1361,23-Sep-18,"2,930",84.0,250.0,252.0,845.0,"1,051"
1362,24-Sep-18,"2,919",85.0,252.0,251.0,845.0,"1,042"
1363,25-Sep-18,"2,916",85.0,251.0,251.0,845.0,"1,042"
1364,26-Sep-18,"2,906",85.0,251.0,251.0,845.0,"1,046"
1365,27-Sep-18,"2,914",85.0,254.0,251.0,845.0,"1,051"
1366,28-Sep-18,"2,914",85.0,252.0,251.0,844.0,"1,048"
1367,29-Sep-18,"2,914",85.0,252.0,251.0,844.0,"1,048"
1368,30-Sep-18,"2,914",85.0,252.0,251.0,844.0,"1,048"
1369,1-Oct-18,"2,925",86.0,252.0,251.0,844.0,"1,046"
1370,2-Oct-18,"2,923",87.0,248.0,251.0,844.0,"1,033"
1371,3-Oct-18,"2,926",88.0,248.0,250.0,844.0,"1,035"
1372,4-Oct-18,"2,902",87.0,241.0,249.0,844.0,"1,010"
1373,5-Oct-18,"2,886",87.0,240.0,248.0,844.0,"1,001"
1374,6-Oct-18,"2,886",87.0,240.0,248.0,844.0,"1,001"
1375,7-Oct-18,"2,886",87.0,240.0,248.0,844.0,"1,001"
1376,8-Oct-18,"2,884",87.0,238.0,248.0,844.0,996
1377,9-Oct-18,"2,880",87.0,238.0,248.0,844.0,994
1378,10-Oct-18,"2,786",86.0,236.0,249.0,844.0,986
1379,11-Oct-18,"2,728",86.0,233.0,249.0,844.0,955
1380,12-Oct-18,"2,767",86.0,240.0,249.0,844.0,980
1381,13-Oct-18,"2,767",86.0,240.0,249.0,844.0,980
1382,14-Oct-18,"2,767",86.0,240.0,249.0,844.0,980
1383,15-Oct-18,"2,751",87.0,238.0,249.0,844.0,972
1384,16-Oct-18,"2,810",87.0,244.0,250.0,844.0,985
1385,17-Oct-18,"2,809",87.0,242.0,249.0,844.0,984
1386,18-Oct-18,"2,769",86.0,239.0,249.0,844.0,971
1387,19-Oct-18,"2,768",86.0,238.0,248.0,844.0,971
1388,20-Oct-18,"2,768",86.0,238.0,248.0,844.0,971
1389,21-Oct-18,"2,768",86.0,238.0,248.0,844.0,971
1390,22-Oct-18,"2,756",86.0,239.0,248.0,844.0,983
1391,23-Oct-18,"2,741",85.0,234.0,248.0,844.0,961
1392,24-Oct-18,"2,656",85.0,233.0,248.0,844.0,953
1393,25-Oct-18,"2,706",85.0,234.0,248.0,844.0,949
1394,26-Oct-18,"2,659",85.0,229.0,248.0,844.0,940
1395,27-Oct-18,"2,659",85.0,229.0,248.0,844.0,940
1396,28-Oct-18,"2,659",85.0,229.0,248.0,844.0,940
1397,29-Oct-18,"2,641",84.0,232.0,248.0,844.0,935
1398,30-Oct-18,"2,683",84.0,230.0,247.0,844.0,936
1399,31-Oct-18,"2,712",83.0,234.0,247.0,836.0,956
1400,1-Nov-18,"2,740",84.0,240.0,247.0,836.0,971
1401,2-Nov-18,"2,723",84.0,244.0,247.0,836.0,997
1402,3-Nov-18,"2,723",84.0,244.0,247.0,836.0,997
1403,4-Nov-18,"2,723",84.0,244.0,247.0,836.0,997
1404,5-Nov-18,"2,738",84.0,249.0,247.0,836.0,992
1405,6-Nov-18,"2,755",84.0,248.0,248.0,836.0,992
1406,7-Nov-18,"2,814",84.0,253.0,248.0,836.0,998
1407,8-Nov-18,"2,807",83.0,250.0,248.0,836.0,994
1408,9-Nov-18,"2,781",83.0,244.0,247.0,836.0,976
1409,10-Nov-18,"2,781",83.0,244.0,247.0,836.0,976
1410,11-Nov-18,"2,781",83.0,244.0,247.0,836.0,976
1411,12-Nov-18,"2,726",83.0,239.0,247.0,836.0,966
1412,13-Nov-18,"2,722",82.0,238.0,247.0,836.0,966
1413,14-Nov-18,"2,702",85.0,240.0,247.0,836.0,968
1414,15-Nov-18,"2,730",83.0,243.0,246.0,836.0,981
1415,16-Nov-18,"2,736",84.0,244.0,247.0,836.0,986
1416,17-Nov-18,"2,736",84.0,244.0,247.0,836.0,986
1417,18-Nov-18,"2,736",84.0,244.0,247.0,836.0,986
1418,19-Nov-18,"2,691",85.0,247.0,248.0,836.0,988
1419,20-Nov-18,"2,642",83.0,240.0,247.0,836.0,973
1420,21-Nov-18,"2,650",83.0,243.0,247.0,836.0,975
1421,22-Nov-18,"2,650",83.0,246.0,247.0,836.0,976
1422,23-Nov-18,"2,633",81.0,243.0,247.0,836.0,969
1423,24-Nov-18,"2,633",81.0,243.0,247.0,836.0,969
1424,25-Nov-18,"2,633",81.0,243.0,247.0,836.0,969
1425,26-Nov-18,"2,673",81.0,244.0,247.0,836.0,977
1426,27-Nov-18,"2,682",81.0,244.0,246.0,836.0,980
1427,28-Nov-18,"2,744",82.0,246.0,246.0,836.0,992
1428,29-Nov-18,"2,738",83.0,250.0,247.0,836.0,998
1429,30-Nov-18,"2,760",83.0,245.0,246.0,833.0,995
1430,1-Dec-18,"2,760",83.0,245.0,246.0,833.0,995
1431,2-Dec-18,"2,760",83.0,245.0,246.0,833.0,995
1432,3-Dec-18,"2,790",83.0,251.0,247.0,833.0,"1,017"
1433,4-Dec-18,"2,700",83.0,253.0,248.0,833.0,"1,014"
1434,5-Dec-18,"2,700",83.0,250.0,247.0,833.0,"1,002"
1435,6-Dec-18,"2,696",82.0,243.0,248.0,833.0,979
1436,7-Dec-18,"2,633",83.0,246.0,248.0,833.0,981
1437,8-Dec-18,"2,633",83.0,246.0,248.0,833.0,981
1438,9-Dec-18,"2,633",83.0,246.0,248.0,833.0,981
1439,10-Dec-18,"2,638",83.0,239.0,248.0,833.0,963
1440,11-Dec-18,"2,637",83.0,241.0,247.0,833.0,965
1441,12-Dec-18,"2,651",82.0,244.0,248.0,833.0,979
1442,13-Dec-18,"2,651",83.0,244.0,248.0,833.0,986
1443,14-Dec-18,"2,600",81.0,241.0,248.0,833.0,972
1444,15-Dec-18,"2,600",81.0,241.0,248.0,833.0,972
1445,16-Dec-18,"2,600",81.0,241.0,248.0,833.0,972
1446,17-Dec-18,"2,546",80.0,240.0,248.0,833.0,968
1447,18-Dec-18,"2,546",80.0,240.0,249.0,833.0,963
1448,19-Dec-18,"2,507",80.0,243.0,250.0,833.0,968
1449,20-Dec-18,"2,467",79.0,240.0,249.0,833.0,960
1450,21-Dec-18,"2,417",79.0,238.0,249.0,833.0,957
1451,22-Dec-18,"2,417",79.0,238.0,249.0,833.0,957
1452,23-Dec-18,"2,417",79.0,238.0,249.0,833.0,957
1453,24-Dec-18,"2,351",77.0,238.0,249.0,833.0,953
1454,25-Dec-18,"2,351",77.0,237.0,249.0,833.0,950
1455,26-Dec-18,"2,468",78.0,237.0,249.0,833.0,950
1456,27-Dec-18,"2,489",78.0,236.0,249.0,833.0,952
1457,28-Dec-18,"2,486",78.0,240.0,249.0,833.0,963
1458,29-Dec-18,"2,486",78.0,240.0,249.0,833.0,963
1459,30-Dec-18,"2,486",78.0,240.0,249.0,833.0,963
1460,31-Dec-18,"2,507",77.0,240.0,249.0,817.0,966
1461,1-Jan-19,"2,507",77.0,240.0,249.0,817.0,966
1462,2-Jan-19,"2,510",77.0,237.0,249.0,817.0,956
1463,3-Jan-19,"2,448",77.0,239.0,250.0,817.0,950
1464,4-Jan-19,"2,532",78.0,246.0,250.0,817.0,965
1465,5-Jan-19,"2,532",78.0,246.0,250.0,817.0,965
1466,6-Jan-19,"2,532",78.0,246.0,250.0,817.0,965
1467,7-Jan-19,"2,550",79.0,248.0,250.0,817.0,978
1468,8-Jan-19,"2,574",79.0,246.0,250.0,817.0,976
1469,9-Jan-19,"2,585",80.0,250.0,251.0,817.0,994
1470,10-Jan-19,"2,597",79.0,252.0,251.0,817.0,999
1471,11-Jan-19,"2,596",80.0,253.0,251.0,817.0,"1,001"
1472,12-Jan-19,"2,596",80.0,253.0,251.0,817.0,"1,001"
1473,13-Jan-19,"2,596",80.0,253.0,251.0,817.0,"1,001"
1474,14-Jan-19,"2,583",80.0,253.0,251.0,817.0,993
1475,15-Jan-19,"2,610",80.0,254.0,251.0,817.0,"1,005"
1476,16-Jan-19,"2,616",80.0,256.0,250.0,817.0,"1,009"
1477,17-Jan-19,"2,636",80.0,255.0,250.0,817.0,"1,009"
1478,18-Jan-19,"2,671",81.0,257.0,251.0,817.0,"1,018"
1479,19-Jan-19,"2,671",81.0,257.0,251.0,817.0,"1,018"
1480,20-Jan-19,"2,671",81.0,257.0,251.0,817.0,"1,018"
1481,21-Jan-19,"2,671",81.0,257.0,251.0,817.0,"1,018"
1482,22-Jan-19,"2,633",80.0,256.0,251.0,817.0,"1,011"
1483,23-Jan-19,"2,639",80.0,258.0,251.0,817.0,"1,012"
1484,24-Jan-19,"2,642",80.0,259.0,252.0,817.0,"1,019"
1485,25-Jan-19,"2,665",81.0,261.0,252.0,817.0,"1,032"
1486,26-Jan-19,"2,665",81.0,261.0,252.0,817.0,"1,032"
1487,27-Jan-19,"2,665",81.0,261.0,252.0,817.0,"1,032"
1488,28-Jan-19,"2,644",80.0,258.0,253.0,817.0,"1,028"
1489,29-Jan-19,"2,640",81.0,262.0,253.0,817.0,"1,030"
1490,30-Jan-19,"2,681",81.0,261.0,253.0,817.0,"1,037"
1491,31-Jan-19,"2,704",81.0,266.0,255.0,826.0,"1,050"
1492,1-Feb-19,"2,707",81.0,264.0,254.0,826.0,"1,050"
1493,2-Feb-19,"2,707",81.0,264.0,254.0,826.0,"1,050"
1494,3-Feb-19,"2,707",81.0,264.0,254.0,826.0,"1,050"
1495,4-Feb-19,"2,725",81.0,262.0,254.0,826.0,"1,048"
1496,5-Feb-19,"2,738",81.0,265.0,254.0,826.0,"1,052"
1497,6-Feb-19,"2,732",81.0,264.0,254.0,826.0,"1,048"
1498,7-Feb-19,"2,706",80.0,259.0,254.0,826.0,"1,042"
1499,8-Feb-19,"2,708",80.0,257.0,254.0,826.0,"1,036"
1500,9-Feb-19,"2,708",80.0,257.0,254.0,826.0,"1,036"
1501,10-Feb-19,"2,708",80.0,257.0,254.0,826.0,"1,036"
1502,11-Feb-19,"2,710",80.0,255.0,254.0,826.0,"1,035"
1503,12-Feb-19,"2,745",80.0,258.0,254.0,826.0,"1,042"
1504,13-Feb-19,"2,753",80.0,254.0,254.0,826.0,"1,042"
1505,14-Feb-19,"2,746",80.0,248.0,254.0,826.0,"1,039"
1506,15-Feb-19,"2,776",81.0,251.0,254.0,826.0,"1,031"
1507,16-Feb-19,"2,776",81.0,251.0,254.0,826.0,"1,031"
1508,17-Feb-19,"2,776",81.0,251.0,254.0,826.0,"1,031"
1509,18-Feb-19,"2,776",81.0,253.0,254.0,826.0,"1,037"
1510,19-Feb-19,"2,780",81.0,252.0,255.0,826.0,"1,037"
1511,20-Feb-19,"2,785",82.0,257.0,255.0,826.0,"1,049"
1512,21-Feb-19,"2,775",82.0,256.0,254.0,826.0,"1,051"
1513,22-Feb-19,"2,793",82.0,258.0,255.0,826.0,"1,059"
1514,23-Feb-19,"2,793",82.0,258.0,255.0,826.0,"1,059"
1515,24-Feb-19,"2,793",82.0,258.0,255.0,826.0,"1,059"
1516,25-Feb-19,"2,796",81.0,260.0,255.0,826.0,"1,068"
1517,26-Feb-19,"2,794",81.0,260.0,255.0,826.0,"1,065"
1518,27-Feb-19,"2,792",82.0,258.0,255.0,826.0,"1,061"
1519,28-Feb-19,"2,784",81.0,257.0,255.0,835.0,"1,051"
1520,1-Mar-19,"2,804",81.0,255.0,255.0,835.0,"1,052"
1521,2-Mar-19,"2,804",81.0,255.0,255.0,835.0,"1,052"
1522,3-Mar-19,"2,804",81.0,255.0,255.0,835.0,"1,052"
1523,4-Mar-19,"2,793",81.0,255.0,255.0,835.0,"1,054"
1524,5-Mar-19,"2,790",81.0,254.0,255.0,835.0,"1,055"
1525,6-Mar-19,"2,771",81.0,255.0,255.0,835.0,"1,056"
1526,7-Mar-19,"2,749",81.0,250.0,255.0,835.0,"1,044"
1527,8-Mar-19,"2,743",80.0,249.0,255.0,835.0,"1,030"
1528,9-Mar-19,"2,743",80.0,249.0,255.0,835.0,"1,030"
1529,10-Mar-19,"2,743",80.0,249.0,255.0,835.0,"1,030"
1530,11-Mar-19,"2,783",80.0,250.0,255.0,835.0,"1,041"
1531,12-Mar-19,"2,792",81.0,251.0,256.0,835.0,"1,052"
1532,13-Mar-19,"2,811",82.0,251.0,256.0,835.0,"1,050"
1533,14-Mar-19,"2,808",81.0,250.0,256.0,835.0,"1,048"
1534,15-Mar-19,"2,822",82.0,253.0,257.0,835.0,"1,057"
1535,16-Mar-19,"2,822",82.0,253.0,257.0,835.0,"1,057"
1536,17-Mar-19,"2,822",82.0,253.0,257.0,835.0,"1,057"
1537,18-Mar-19,"2,833",82.0,256.0,257.0,835.0,"1,069"
1538,19-Mar-19,"2,833",82.0,256.0,257.0,835.0,"1,071"
1539,20-Mar-19,"2,824",82.0,256.0,258.0,835.0,"1,068"
1540,21-Mar-19,"2,855",82.0,258.0,258.0,835.0,"1,070"
1541,22-Mar-19,"2,801",82.0,253.0,259.0,835.0,"1,060"
1542,23-Mar-19,"2,801",82.0,253.0,259.0,835.0,"1,060"
1543,24-Mar-19,"2,801",82.0,253.0,259.0,835.0,"1,060"
1544,25-Mar-19,"2,798",82.0,254.0,259.0,835.0,"1,048"
1545,26-Mar-19,"2,818",82.0,253.0,259.0,835.0,"1,050"
1546,27-Mar-19,"2,805",82.0,250.0,259.0,835.0,"1,044"
1547,28-Mar-19,"2,815",81.0,250.0,259.0,835.0,"1,045"
1548,29-Mar-19,"2,834",81.0,252.0,259.0,834.0,"1,058"
1549,30-Mar-19,"2,834",81.0,252.0,259.0,834.0,"1,058"
1550,31-Mar-19,"2,834",81.0,252.0,259.0,834.0,"1,058"
1551,1-Apr-19,"2,867",82.0,257.0,258.0,834.0,"1,070"
1552,2-Apr-19,"2,867",82.0,257.0,258.0,834.0,"1,071"
1553,3-Apr-19,"2,873",82.0,260.0,258.0,834.0,"1,080"
1554,4-Apr-19,"2,879",82.0,260.0,258.0,834.0,"1,081"
1555,5-Apr-19,"2,893",82.0,261.0,258.0,834.0,"1,085"
1556,6-Apr-19,"2,893",82.0,261.0,258.0,834.0,"1,085"
1557,7-Apr-19,"2,893",82.0,261.0,258.0,834.0,"1,085"
1558,8-Apr-19,"2,896",83.0,262.0,259.0,834.0,"1,089"
1559,9-Apr-19,"2,878",83.0,264.0,259.0,834.0,"1,093"
1560,10-Apr-19,"2,888",83.0,268.0,259.0,834.0,"1,096"
1561,11-Apr-19,"2,888",82.0,265.0,259.0,834.0,"1,087"
1562,12-Apr-19,"2,907",83.0,267.0,259.0,834.0,"1,089"
1563,13-Apr-19,"2,907",83.0,267.0,259.0,834.0,"1,089"
1564,14-Apr-19,"2,907",83.0,267.0,259.0,834.0,"1,089"
1565,15-Apr-19,"2,906",82.0,265.0,259.0,834.0,"1,086"
1566,16-Apr-19,"2,907",82.0,267.0,259.0,834.0,"1,094"
1567,17-Apr-19,"2,900",82.0,269.0,259.0,834.0,"1,096"
1568,18-Apr-19,"2,905",82.0,268.0,259.0,834.0,"1,093"
1569,19-Apr-19,"2,905",82.0,268.0,259.0,834.0,"1,093"
1570,20-Apr-19,"2,905",82.0,268.0,259.0,834.0,"1,093"
1571,21-Apr-19,"2,905",82.0,268.0,259.0,834.0,"1,093"
1572,22-Apr-19,"2,908",82.0,268.0,259.0,834.0,"1,089"
1573,23-Apr-19,"2,934",82.0,268.0,259.0,834.0,"1,090"
1574,24-Apr-19,"2,927",81.0,266.0,259.0,834.0,"1,085"
1575,25-Apr-19,"2,926",81.0,264.0,259.0,834.0,"1,077"
1576,26-Apr-19,"2,940",81.0,266.0,260.0,834.0,"1,078"
1577,27-Apr-19,"2,940",81.0,266.0,260.0,834.0,"1,078"
1578,28-Apr-19,"2,940",81.0,266.0,260.0,834.0,"1,078"
1579,29-Apr-19,"2,943",81.0,265.0,259.0,834.0,"1,083"
1580,30-Apr-19,"2,946",81.0,264.0,260.0,852.0,"1,079"
1581,1-May-19,"2,924",80.0,264.0,260.0,852.0,"1,080"
1582,2-May-19,"2,918",80.0,262.0,259.0,852.0,"1,079"
1583,3-May-19,"2,946",80.0,265.0,260.0,852.0,"1,083"
1584,4-May-19,"2,946",80.0,265.0,260.0,852.0,"1,083"
1585,5-May-19,"2,946",80.0,265.0,260.0,852.0,"1,083"
1586,6-May-19,"2,932",79.0,261.0,260.0,852.0,"1,063"
1587,7-May-19,"2,884",79.0,258.0,260.0,852.0,"1,057"
1588,8-May-19,"2,879",79.0,258.0,260.0,852.0,"1,051"
1589,9-May-19,"2,871",79.0,252.0,260.0,852.0,"1,028"
1590,10-May-19,"2,881",79.0,255.0,260.0,852.0,"1,033"
1591,11-May-19,"2,881",79.0,255.0,260.0,852.0,"1,033"
1592,12-May-19,"2,881",79.0,255.0,260.0,852.0,"1,033"
1593,13-May-19,"2,812",78.0,251.0,261.0,852.0,"1,016"
1594,14-May-19,"2,834",79.0,253.0,260.0,852.0,"1,014"
